id	workflow	list_key	file	line	severity	category	text	scenario
wf_f908b7d5-fb7#a8d26111da16046cd#findings#1	wf_f908b7d5-fb7	findings	HANDOFF-DRAFT.md		should-fix		"Timeout-quiet counters reset for ed25519 and encoding (input identity changed since 09-05)." Five suites reset, not two; the draft omits sava-rpc ws, sava-core tx, and sava-core vanity.	
wf_f908b7d5-fb7#a8d26111da16046cd#findings#2	wf_f908b7d5-fb7	findings	HANDOFF-DRAFT.md		should-fix		"8 advisory findings, none failing, all also present in the 09-05 certification (daemon-60398 log)." One of the eight — sysvar's coverage-phase cost advisory — was not present on 09-05. The draft also silently drops the reverse delta (09-05 had 9 findings across 6 scopes; two of them are gone today).	
wf_f908b7d5-fb7#a8d26111da16046cd#findings#3	wf_f908b7d5-fb7	findings	HANDOFF-DRAFT.md		should-fix		"recordPitestVersion/recordMutationToolchain read 'no-record' for sava-core primitives and sava-rpc encoding" reads as a census of the current receipt but is only a delta against 09-05. The receipt actually carries four no-record suites, so a reader concludes 15/17 suites are record-bound when the true figure is 13/17.	
wf_f908b7d5-fb7#a8d26111da16046cd#findings#4	wf_f908b7d5-fb7	findings	HANDOFF-DRAFT.md		should-fix		"no MCP server installed" is false as written — two MCP servers are configured globally for this machine.	
wf_f908b7d5-fb7#a8d26111da16046cd#findings#5	wf_f908b7d5-fb7	findings	HANDOFF-DRAFT.md		nit		"-PsavaBuildLocalRepo= on every invocation" and the fully-quoted Tests command line are not provable from the archive: only two of the six logs carry a command header, and the four that don't include the one the Tests section quotes.	
wf_f908b7d5-fb7#a8d26111da16046cd#findings#6	wf_f908b7d5-fb7	findings	HANDOFF-DRAFT.md		nit		"JDK 25.0.2" is true of the shell/daemon JVM but is the wrong JDK for the one build the draft draws a conclusion about — the JMH compile ran on Temurin 25.0.1, which is precisely the auto-provisioned toolchain that triggers Observation 2.	
wf_f908b7d5-fb7#a8d26111da16046cd#findings#7	wf_f908b7d5-fb7	findings	HANDOFF-DRAFT.md		nit		"AGENTS.md (pin statement reflowed)" understates the edit: besides the version bump and rewrap, the paragraph replaces a substantive provenance claim about how the marker was validated.	
wf_f908b7d5-fb7#a8d26111da16046cd#findings#8	wf_f908b7d5-fb7	findings	HANDOFF-DRAFT.md		nit		"JMH build (includeBuild("..")): registers no savaBuildIdentity task" is true but points at no evidence — none of the three jmh logs records an attempt to run that task, so the handoff asserts an absence it never demonstrates.	
wf_f908b7d5-fb7#a8d26111da16046cd#findings#9	wf_f908b7d5-fb7	findings	HANDOFF-DRAFT.md		nit		"56→105 during fuzz" silently mixes averaging windows: 56 is the 1-minute average at start, 105 is the 5-minute average at end (the 1-minute at end was 92.70). The certification-start "19" likewise rounds 18.96 up.	
wf_f908b7d5-fb7#a8d26111da16046cd#findings#10	wf_f908b7d5-fb7	findings	HANDOFF-DRAFT.md		nit		The archives' SHA256SUMS manifests list themselves, so the integrity proof the draft cites cannot be checked cleanly — `shasum -c` reports a failure on every run even though every receipt and log verifies.	
wf_f908b7d5-fb7#a8d26111da16046cd#findings#11	wf_f908b7d5-fb7	findings	HANDOFF-DRAFT.md		nit		The Tests section carries no commit/tree binding, unlike Certification and Fuzz, and the run in fact predates the commit it is filed under: the tests executed on the pre-commit working tree (pins bumped, AGENTS.md/HARDENING_NOTES.md/jmh README edits still pending).	
wf_f908b7d5-fb7#a990de516f2b89a5f#findings#0	wf_f908b7d5-fb7	findings	HANDOFF-DRAFT.md		should-fix		Brief requirement 3 ('verify published resolution with -PsavaBuildLocalRepo= on every command incl. the JMH build') and requirement 4 ('--no-build-cache') are UNPROVEN for 6 of the 8 recorded invocations. Only step5a-certify.log and step5b-fuzz.log carry the '# command:' header; the handoff nevertheless asserts '-PsavaBuildLocalRepo= on every invocation'.	
wf_f908b7d5-fb7#a990de516f2b89a5f#findings#1	wf_f908b7d5-fb7	findings	<scratchpad>		should-fix		The handoff states the 8 advisory findings are 'all also present in the 09-05 certification (daemon-60398 log)'. One is new: ':sava-core pitest "sysvar": slowest PIT coverage-phase test took 289 ms'. The brief asked to investigate new findings, so this one was reported as pre-existing when it is not.	
wf_f908b7d5-fb7#a990de516f2b89a5f#findings#2	wf_f908b7d5-fb7	findings	<scratchpad>		should-fix		The handoff says 'Prune-candidate previews (no baseline change) printed for client (2 rows) and decimal (2 rows).' The certification actually printed prune-candidate previews for SEVEN suites, and the client figure is wrong by 9 rows. Requirement 6 asks for accurate improvement suggestions; this materially understates outstanding baseline debt.	
wf_f908b7d5-fb7#a990de516f2b89a5f#findings#3	wf_f908b7d5-fb7	findings	sava/HARDENING_NOTES.md		should-fix		The committed adoption record enumerates the 21.5.33-21.5.35 changes that 'reach this repo' as three items (richer fuzz receipts, the aggregate manifest completion barrier, reviewed key-subset pruning). A fourth change in that range demonstrably reaches this repo and is omitted: the PIT coverage-phase cost advisory was rewritten to gate on whether the slow test is a recorded killer.	
wf_f908b7d5-fb7#a990de516f2b89a5f#findings#4	wf_f908b7d5-fb7	findings	<scratchpad>		nit		'Timeout-quiet counters reset for ed25519 and encoding' undercounts: five suites reset.	
wf_f908b7d5-fb7#a990de516f2b89a5f#findings#5	wf_f908b7d5-fb7	findings	<scratchpad>		nit		The brief's verification device is a no-op by construction: an EMPTY -PsavaBuildLocalRepo= is discarded before it can affect anything, so even where the header proves it was passed it proves nothing about published resolution.	
wf_f908b7d5-fb7#a990de516f2b89a5f#findings#6	wf_f908b7d5-fb7	findings	HANDOFF-DRAFT.md		nit		Requirement 4's JMH half is only partially evidenced twice over: the required `-p jmh jmhClasses` run executed nothing, and no JMH log contains any sava-build coordinate or SHA, so 'verify published resolution … incl. the JMH build' rests on inference from a successful configure.	
wf_f908b7d5-fb7#a990de516f2b89a5f#findings#7	wf_f908b7d5-fb7	findings	<scratchpad>		nit		Both archive manifests contain a self-referential row that records the manifest as the empty file, so `shasum -c` reports a failure on an otherwise fully-verifying archive.	
wf_f908b7d5-fb7#a990de516f2b89a5f#findings#8	wf_f908b7d5-fb7	findings			nit		Inconsistent evidence packaging: the certification archive has no SHA256SUMS.txt, unlike fuzz-21.5.35/ and pre-adoption-21.5.32/. Requirement 5's 'preserve receipts and logs together' is met in substance but this archive is not independently self-verifying.	
wf_f908b7d5-fb7#aa4caeafbe603dc9c#findings#0	wf_f908b7d5-fb7	findings	sava-build/src/main/kotlin/software.sava.build.feature.hardening.gradle.kts		should-fix		savaBuildIdentity's 'requested coordinates' line is a hardcoded string literal, not an observation. It can never print anything else, in any build — so it is not, as the handoff draft assumed, a settings-plugin-applied-build artifact or a resolution failure. Answer to question (d): expected by construction, but the field is dead output that reads like a captured provenance fact and is undocumented.	
wf_f908b7d5-fb7#aa4caeafbe603dc9c#findings#1	wf_f908b7d5-fb7	findings	sava-build/HARDENING.md		should-fix		targetObservation records a duration but no instant, and nothing else in the durable evidence carries a wall clock — so elapsedMillis becomes unfalsifiable as soon as `clean` removes build/, which HARDENING.md itself says may happen.	
wf_f908b7d5-fb7#aa4caeafbe603dc9c#findings#2	wf_f908b7d5-fb7	findings	sava-build/src/main/kotlin/software.sava.build.feature.hardening.gradle.kts		should-fix		The certification receipt publishes toolClasspathSha256 but not classpathSha256, even though PitestEvidenceSnapshot already computes the content fingerprint of the PIT runtime classpath. The published surrogate, configurationSha256, binds only classpath *paths*, so a dependency republished at the same coordinates leaves every published suite column unchanged.	
wf_f908b7d5-fb7#aa4caeafbe603dc9c#findings#3	wf_f908b7d5-fb7	findings	sava/.pitest-history/pitest-certification-all.tsv		nit		The aggregate's completeness claim is stated over registered hardening projects only, but neither the manifest nor the console line records how many Gradle-root projects were *not* registered, so the claim is not self-auditing.	
wf_f908b7d5-fb7#aa4caeafbe603dc9c#findings#4	wf_f908b7d5-fb7	findings	sava-build/src/main/kotlin/software.sava.build.feature.hardening.gradle.kts		nit		The per-project 'up to N concurrently' line is printed once per project, which reads as a per-project bound and contradicts the reader's expectation set by HARDENING.md ('bounds concurrent fuzz children across all selected projects'). The behaviour is correct; only the wording is ambiguous.	
wf_f908b7d5-fb7#aa4caeafbe603dc9c#findings#5	wf_f908b7d5-fb7	findings	sava-build/src/main/kotlin/software.sava.build.feature.hardening.gradle.kts		nit		The root aggregate fails the build if it cannot delete its own sentinel, but the project certification and the fuzz campaign silently ignore the same failure — producing BUILD SUCCESSFUL alongside receipt-plus-sentinel, which HARDENING.md tells consumers to reject as an incomplete attempt, with no diagnostic explaining why.	
wf_f908b7d5-fb7#aa4caeafbe603dc9c#findings#6	wf_f908b7d5-fb7	findings	sava-build/src/main/kotlin/software/sava/build/hardening/HardeningCertificationAggregate.kt		nit		On the interrupt branch the barrier re-sets the thread's interrupt flag before throwing, and the publisher's recovery block then performs file I/O on that still-interrupted thread. If that I/O uses interruptible NIO channels it throws ClosedByInterruptException, gets swallowed as a suppressed exception, and the `refused\t<reason>` marker HARDENING.md promises is never written.	
wf_f908b7d5-fb7#aa4caeafbe603dc9c#findings#7	wf_f908b7d5-fb7	findings	sava-build/src/main/kotlin/software/sava/build/hardening/HardeningCertificationAggregate.kt		nit		f8ba7a3 narrowed the aggregate session from per-Gradle-root state to a single global barrier: the registry's duplicate guard is keyed by root, but the barrier's is global and its state is never cleared, so a second root in one build service instance dies on an internal-sounding check instead of a scoped refusal.	
wf_f908b7d5-fb7#aa4caeafbe603dc9c#findings#8	wf_f908b7d5-fb7	findings	sava-build/src/main/kotlin/software/sava/build/hardening/HardeningCertificationAggregate.kt		nit		The f8ba7a3 completion barrier emits no output at any log level, so the certification log cannot show whether it engaged. The answer to question (c) is therefore 'no sign of the old race, and no positive evidence either' — the fix is unobservable from the release evidence.	
wf_f908b7d5-fb7#aa4caeafbe603dc9c#findings#9	wf_f908b7d5-fb7	findings	<scratchpad>		nit		Evidence-bundle defect, not a plugin defect: each SHA256SUMS.txt lists itself with the empty-file digest, so verifying the bundle with the obvious command reports a failure on an otherwise perfect archive. The certification bundle has no checksum file at all.	
